CONTRACT_D	PREVIOUS_S	OPEN_PRICE	HIGH_PRICE	LOW_PRICE	CLOSE_PRIC	SETTLEMENT	NET_CHANGE	OI_NO_CON	TRADED_QUA	TRD_NO_CON	UNDRLNG_ST	NOTIONAL_V	PREMIUM_TR
OPTSTKSIEMENS29-MAR-2023CE3000	128.6	0	0	0		130.8	2.2	0	0	0	2837.45	0	0
OPTSTKPIDILITIND29-MAR-2023PE3000	448.3	0	0	0		442.3	6	0	0	0	2536.95	0	0
OPTSTKLT25-JAN-2023PE1300	0	0	0	0		0	0	0	0	0	2088.95	0	0
OPTSTKTCS25-JAN-2023PE3000	9.35	10.3	10.65	6.55	6.9	6.9	2.45	1681	242725	1387	3311.35	729959851.3	1784851.25
OPTSTKINDIGO25-JAN-2023CE1300	748.3	0	0	0		746.2	2.1	0	0	0	2040.9	0	0
OPTSTKTORNTPHARM25-JAN-2023PE1800	245.15	0	0	0		249.25	4.1	0	0	0	1544.75	0	0
OPTSTKACC23-FEB-2023CE3000	10.15	0	0	0		9.8	0.35	0	0	0	2442.7	0	0
OPTSTKASIANPAINT29-MAR-2023CE3000	232.3	0	0	0		219.15	13.15	0	0	0	3028.25	0	0
OPTSTKCOLPAL23-FEB-2023CE1800	2.85	0	0	0		2.5	0.35	1	0	0	1517.35	0	0
OPTSTKTORNTPHARM29-MAR-2023CE1800	25.9	0	0	0		24.45	1.45	0	0	0	1544.75	0	0
OPTSTKHAL25-JAN-2023CE3000	3.7	3.8	4.2	2.8	3.6	3.6	0.1	482	25800	86	2539	77484315	84315
OPTSTKINDUSINDBK23-FEB-2023PE1300	122.35	0	0	0		113.3	9.05	0	0	0	1240.95	0	0
OPTSTKTORNTPHARM23-FEB-2023CE1800	11.2	0	0	0		10.2	1	0	0	0	1544.75	0	0
OPTSTKTECHM23-FEB-2023PE1300	280.1	0	0	0		266.6	13.5	0	0	0	1023.8	0	0
OPTSTKHEROMOTOCO23-FEB-2023PE3000	301.55	0	0	0		297.4	4.15	0	0	0	2720.3	0	0
OPTSTKMUTHOOTFIN23-FEB-2023CE1300	12.45	0	0	0		11.3	1.15	0	0	0	1087.3	0	0
OPTSTKABBOTINDIA23-FEB-2023PE20000	348.65	0	0	0		288.9	59.75	0	0	0	21680.8	0	0
OPTSTKCHAMBLFERT25-JAN-2023PE240	0.25	0	0	0		0.2	0.05	0	0	0	314.55	0	0
OPTSTKHEROMOTOCO29-MAR-2023PE2640	113.6	0	0	0		110.95	2.65	0	0	0	2720.3	0	0
OPTSTKTATACONSUM29-MAR-2023PE810	67.7	0	0	0		64.6	3.1	0	0	0	767.15	0	0
OPTSTKASIANPAINT25-JAN-2023PE2640		0	0	0		2.75		0	0	0	3028.25	0	0
OPTSTKVEDL23-FEB-2023CE240	80.5	0	0	0		83.6	3.1	0	0	0	319.55	0	0
OPTSTKBERGEPAINT25-JAN-2023PE810	229.3	0	0	0		227.7	1.6	0	0	0	579.05	0	0
OPTSTKITC25-JAN-2023PE240	0	0	0	0		0	0	1	0	0	331.1	0	0
OPTSTKABFRL29-MAR-2023PE240	4.75	0	0	0		4.85	0.1	0	0	0	285.55	0	0
OPTSTKM&MFIN29-MAR-2023PE240	21.75	0	0	0		24.65	2.9	0	0	0	234.25	0	0
OPTSTKNESTLEIND29-MAR-2023PE20000	985.8	0	0	0		901.35	84.45	0	0	0	19727.55	0	0
OPTSTKBIOCON25-JAN-2023CE240	26.35	0	0	0		26.2	0.15	1	0	0	263.4	0	0
OPTSTKALKEM23-FEB-2023CE2640	396.95	0	0	0		421.9	24.95	0	0	0	3028.8	0	0
OPTSTKMGL23-FEB-2023CE810	72.5	0	0	0		79.7	7.2	0	0	0	856.6	0	0
OPTSTKRELIANCE25-JAN-2023CE2640	29.75	27.95	29.35	23.05	25.55	25.55	4.2	2309	1183500	4734	2557.05	3155322600	30882600
OPTSTKASIANPAINT29-MAR-2023CE2640		0	0	0		463.7		0	0	0	3028.25	0	0
OPTSTKCOALINDIA23-FEB-2023PE240	20.65	0	0	0		20.95	0.3	0	0	0	224.1	0	0
OPTSTKMGL25-JAN-2023PE810	16.3	0	0	0		12.65	3.65	0	0	0	856.6	0	0
OPTSTKINDIACEM25-JAN-2023CE240	3.2	3.4	3.4	2.55	3.1	3.1	0.1	214	446600	154	222.3	108485375	1301375
OPTSTKHDFC25-JAN-2023PE2640	32.35	32.3	38.65	25.15	26.6	26.6	5.75	388	190200	634	2664.7	508331460	6203460
OPTSTKM&MFIN23-FEB-2023PE240	17.2	0	0	0		20.2	3	0	0	0	234.25	0	0
OPTSTKCHAMBLFERT23-FEB-2023CE240	78.25	0	0	0		78.5	0.25	0	0	0	314.55	0	0
OPTSTKOFSS25-JAN-2023PE2640	3.15	0	0	0		3.6	0.45	0	0	0	2999.55	0	0
OPTSTKRAMCOCEM29-MAR-2023CE810	20.5	0	0	0		22.2	1.7	0	0	0	713.25	0	0
OPTSTKRAMCOCEM23-FEB-2023PE810	106.55	0	0	0		100.75	5.8	0	0	0	713.25	0	0
OPTSTKAXISBANK29-MAR-2023PE810	14.85	0	0	0		11.8	3.05	0	0	0	962.3	0	0
OPTSTKIPCALAB25-JAN-2023CE810	44.05	0	0	0		53.1	9.05	0	0	0	849.95	0	0
OPTSTKHINDPETRO29-MAR-2023PE240	18.25	0	0	0		17.85	0.4	0	0	0	237.7	0	0
OPTSTKGODREJCP23-FEB-2023PE810	13.95	0	0	0		13.7	0.25	0	0	0	892.75	0	0
OPTSTKBERGEPAINT25-JAN-2023CE810	0	0	0	0		0	0	0	0	0	579.05	0	0
OPTSTKTATACONSUM25-JAN-2023CE810	3	2.85	3.1	2.55	3.05	3.05	0.05	509	214200	238	767.15	174096990	594990
OPTSTKHAL29-MAR-2023CE2640	176.75	0	0	0		174.1	2.65	0	0	0	2539	0	0
OPTSTKIRCTC25-JAN-2023CE810	0.8	0	0	0		0.7	0.1	0	0	0	644.05	0	0
OPTSTKRELIANCE23-FEB-2023PE2640	145.1	0	0	0		154.1	9	0	0	0	2557.05	0	0
OPTSTKIPCALAB23-FEB-2023PE810	24.45	0	0	0		19.95	4.5	0	0	0	849.95	0	0
OPTSTKLUPIN25-JAN-2023CE810	5.15	3.1	4.3	2.9	3.25	3.25	1.9	27	28900	34	737.95	23502202.5	93202.5
OPTSTKNESTLEIND23-FEB-2023CE20000	606.95	0	0	0		677.4	70.45	0	0	0	19727.55	0	0
OPTSTKBANDHANBNK23-FEB-2023CE240	19.5	16	16	16	16	19.5	0	4	5400	3	240.55	1382400	86400
OPTSTKTATACHEM29-MAR-2023PE810	22.55	0	0	0		22.1	0.45	0	0	0	941.7	0	0
OPTSTKADANIPORTS29-MAR-2023PE900	106.3	0	0	0		107	0.7	0	0	0	820.45	0	0
OPTSTKMPHASIS25-JAN-2023CE1550	426.65	0	0	0		460.9	34.25	0	0	0	2004.3	0	0
OPTSTKBAJAJFINSV23-FEB-2023PE1820	272.75	0	0	0		263.8	8.95	0	0	0	1563	0	0
OPTSTKCOLPAL23-FEB-2023CE1530	59.2	0	0	0		56.9	2.3	0	0	0	1517.35	0	0
OPTSTKBEL23-FEB-2023PE84	0.7	0	0	0		0.65	0.05	0	0	0	100.35	0	0
OPTSTKIOC29-MAR-2023CE84	2.7	0	0	0		2.85	0.15	0	0	0	78.5	0	0
OPTSTKMOTHERSON29-MAR-2023CE66	13.25	0	0	0		13.45	0.2	0	0	0	76.05	0	0
OPTSTKMUTHOOTFIN23-FEB-2023CE900	206.6	0	0	0		202.1	4.5	0	0	0	1087.3	0	0
OPTSTKTECHM29-MAR-2023PE900	21.55	0	0	0		18.55	3	0	0	0	1023.8	0	0
OPTSTKIOC29-MAR-2023CE66	13.6	0	0	0		14	0.4	0	0	0	78.5	0	0
OPTSTKMCDOWELL-N29-MAR-2023PE900	68.9	0	0	0		70.9	2	0	0	0	865.05	0	0
OPTSTKBHARTIARTL29-MAR-2023CE900	22	0	0	0		22.9	0.9	0	0	0	817.6	0	0
OPTSTKPVR25-JAN-2023PE1820	127.85	0	0	0		134.4	6.55	1	0	0	1714.4	0	0
OPTSTKL&TFH25-JAN-2023PE84	1	0.9	1	0.8	0.85	0.85	0.15	30	232024	26	90.4	19692590.8	202574.8
OPTSTKGAIL25-JAN-2023CE66	30.9	0	0	0		31.1	0.2	0	0	0	96.8	0	0
OPTSTKMUTHOOTFIN25-JAN-2023CE900	196.4	0	0	0		191.85	4.55	3	0	0	1087.3	0	0
OPTSTKSAIL23-FEB-2023CE66	23.95	0	0	0		23.35	0.6	0	0	0	88.35	0	0
OPTSTKHDFC25-JAN-2023PE1820	0	0	0	0		0	0	0	0	0	2664.7	0	0
OPTSTKICICIBANK25-JAN-2023PE900	14.6	14.65	17.15	13.7	14.8	14.8	0.2	3059	2933700	4191	901.35	2685225340	44895340
OPTSTKTATACONSUM29-MAR-2023CE900	11.45	0	0	0		12.1	0.65	0	0	0	767.15	0	0
OPTSTKUBL29-MAR-2023CE1820	59.65	0	0	0		52.8	6.85	0	0	0	1669.8	0	0
OPTSTKAXISBANK23-FEB-2023CE900	80.15	0	0	0		94.2	14.05	1	0	0	962.3	0	0
OPTSTKCIPLA25-JAN-2023CE900	174.9	0	0	0		179.65	4.75	0	0	0	1075.9	0	0
OPTSTKASTRAL23-FEB-2023PE1820	58.15	0	0	0		46.3	11.85	0	0	0	2007.65	0	0
OPTSTKM&M25-JAN-2023PE900	0	0	0	0		0	0	2	0	0	1249.3	0	0
OPTSTKSHREECEM25-JAN-2023PE26750	3253.25	0	0	0		2996.7	256.55	0	0	0	23732.5	0	0
OPTSTKINDIGO25-JAN-2023CE1820	244.4	0	0	0		241.4	3	0	0	0	2040.9	0	0
OPTSTKBEL23-FEB-2023CE84	17.75	0	0	0		17.8	0.05	0	0	0	100.35	0	0
OPTSTKHDFCBANK23-FEB-2023CE1530	139.8	0	0	0		147.15	7.35	0	0	0	1639.35	0	0
OPTSTKICICIBANK23-FEB-2023PE900	21.75	21.9	24.25	21.2	22.1	22.1	0.35	94	38500	55	901.35	35509775	859775
OPTSTKCOLPAL23-FEB-2023CE1820	2.15	0	0	0		1.9	0.25	0	0	0	1517.35	0	0
OPTSTKIOC25-JAN-2023PE66	0.05	0.05	0.1	0.05	0.1	0.05	0	6	39000	4	78.5	2576925	2925
OPTSTKMPHASIS29-MAR-2023PE1820	78.85	0	0	0		68.7	10.15	0	0	0	2004.3	0	0
OPTSTKPEL25-JAN-2023PE900	79.35	63.45	67	62.7	65.8	65.8	13.55	121	6600	12	840.7	6367597.5	427597.5
OPTSTKMANAPPURAM25-JAN-2023CE84	35.75	0	0	0		38.45	2.7	0	0	0	122.1	0	0
OPTSTKCOLPAL29-MAR-2023PE1530	65.5	0	0	0		66.3	0.8	0	0	0	1517.35	0	0
OPTSTKHDFCBANK25-JAN-2023CE1550	100.7	0	0	0		108.1	7.4	0	0	0	1639.35	0	0
OPTSTKNAVINFLUOR25-JAN-2023CE3600	553.95	0	0	0		471.95	82	0	0	0	4034.05	0	0
OPTSTKUPL25-JAN-2023CE610	115.45	0	0	0		112.65	2.8	0	0	0	719.35	0	0
OPTSTKSBICARD23-FEB-2023CE840	28.25	0	0	0		26.7	1.55	0	0	0	792.4	0	0
OPTSTKLUPIN25-JAN-2023PE440	0	0	0	0		0	0	0	0	0	737.95	0	0
OPTSTKTATAMOTORS23-FEB-2023CE440	13.35	0	0	0		12.75	0.6	0	0	0	393.9	0	0
OPTSTKZYDUSLIFE23-FEB-2023CE440	13.95	0	0	0		15.6	1.65	0	0	0	424.65	0	0
OPTSTKWIPRO25-JAN-2023CE440	0.85	0.85	1.1	0.75	1.05	1.05	0.2	418	439500	293	397.05	193779150	399150
OPTSTKCIPLA25-JAN-2023CE840	234.55	0	0	0		239.3	4.75	0	0	0	1075.9	0	0
OPTSTKICICIPRULI25-JAN-2023PE610	155.1	0	0	0		138.7	16.4	0	0	0	468.85	0	0
OPTSTKICICIPRULI25-JAN-2023CE440	24	24.5	34.6	24.5	34.6	35.7	11.7	19	31500	21	468.85	14810550	950550
OPTSTKABB23-FEB-2023PE3600	890.05	0	0	0		881.3	8.75	0	0	0	2689.4	0	0
OPTSTKMGL23-FEB-2023PE840	42.4	0	0	0		37.25	5.15	0	0	0	856.6	0	0
OPTSTKLICHSGFIN23-FEB-2023PE440	33.35	0	0	0		34.65	1.3	0	0	0	421.6	0	0
OPTSTKSUNPHARMA25-JAN-2023CE840	160.75	0	0	0		172.6	11.85	0	0	0	1009.1	0	0
OPTSTKMARICO25-JAN-2023PE440	0.3	0	0	0		0.2	0.1	0	0	0	510.6	0	0
OPTSTKTVSMOTOR25-JAN-2023PE840	0.15	0	0	0		0.3	0.15	0	0	0	1041.55	0	0
OPTSTKDRREDDY23-FEB-2023PE3600	9.7	0	0	0		9.05	0.65	2	0	0	4238.35	0	0
OPTSTKIPCALAB23-FEB-2023CE840	42.55	0	0	0		49.6	7.05	0	0	0	849.95	0	0
OPTSTKVOLTAS23-FEB-2023CE840	30.7	23.4	23.4	23.4	23.4	32.6	1.9	16	600	1	808.3	518040	14040
OPTSTKUPL23-FEB-2023CE840	9.35	0	0	0		8.55	0.8	0	0	0	719.35	0	0
OPTSTKMFSL23-FEB-2023CE610	89.65	0	0	0		111.85	22.2	0	0	0	709.75	0	0
OPTSTKAARTIIND25-JAN-2023CE610	19.1	20	23.15	18.15	22.35	22.35	3.25	35	45050	53	616.85	28434030	953530
OPTSTKDIXON25-JAN-2023CE3600	365.9	0	0	0		382.35	16.45	0	0	0	3922.2	0	0
OPTSTKMCDOWELL-N25-JAN-2023CE840	50	42.7	44.35	41.65	42.9	46.05	3.95	9	3750	6	865.05	3310156.25	160156.25
OPTSTKADANIENT25-JAN-2023CE3600	298	293	293	258	287.85	287.85	10.15	384	4000	16	3830.95	15519687.5	1119687.5
OPTSTKINTELLECT23-FEB-2023CE440	43	0	0	0		42.45	0.55	0	0	0	447.6	0	0
OPTSTKCOFORGE25-JAN-2023PE3600	36.3	31.35	31.35	18.05	19.2	19.2	17.1	146	74250	495	4019.55	269037060	1737060
OPTSTKJSWSTEEL29-MAR-2023PE840	94.3	0	0	0		98.3	4	0	0	0	767.9	0	0
OPTSTKSBICARD29-MAR-2023PE840	74	0	0	0		75	1	0	0	0	792.4	0	0
OPTSTKAMBUJACEM29-MAR-2023CE610	17.05	0	0	0		18.05	1	0	0	0	530.95	0	0
OPTSTKLTIM29-MAR-2023PE3600		0	0	0		70.15		0	0	0	4349.2	0	0
OPTSTKDLF29-MAR-2023CE440	15.5	0	0	0		15.2	0.3	0	0	0	380.05	0	0
OPTSTKRAMCOCEM25-JAN-2023CE610	100.15	0	0	0		106.7	6.55	0	0	0	713.25	0	0
OPTSTKLUPIN29-MAR-2023PE840	113.5	0	0	0		109.6	3.9	0	0	0	737.95	0	0
OPTSTKAUROPHARMA29-MAR-2023CE440	35.2	0	0	0		38.6	3.4	0	0	0	441.3	0	0
OPTSTKMARICO25-JAN-2023PE610	101.25	0	0	0		97.05	4.2	0	0	0	510.6	0	0
OPTSTKAMBUJACEM29-MAR-2023CE440	101.7	0	0	0		105.3	3.6	0	0	0	530.95	0	0
OPTSTKMARICO23-FEB-2023PE440	1.9	0	0	0		1.5	0.4	0	0	0	510.6	0	0
OPTSTKTATACONSUM25-JAN-2023PE840	78.15	0	0	0		73.75	4.4	6	0	0	767.15	0	0
OPTSTKDALBHARAT23-FEB-2023CE1480	430.05	0	0	0		414.7	15.35	0	0	0	1872.15	0	0
OPTSTKJINDALSTEL25-JAN-2023CE360	236.15	0	0	0		240	3.85	0	0	0	598.5	0	0
OPTSTKHINDPETRO25-JAN-2023CE275	0.95	0.5	0.5	0.45	0.5	0.95	0	5	16200	6	237.7	4462965	7965
OPTSTKIGL23-FEB-2023CE360	67.45	0	0	0		67.4	0.05	0	0	0	419.3	0	0
OPTSTKDLF25-JAN-2023PE360	3.85	3.8	3.95	3.25	3.45	3.45	0.4	279	252450	153	380.05	91789830	907830
OPTSTKDLF25-JAN-2023PE345	1.65	1.5	1.6	1.3	1.3	4.05	2.4	52	59400	36	380.05	20577892.5	84892.5
OPTSTKMETROPOLIS25-JAN-2023CE1480	16.1	8.15	17.5	8.15	15.95	15.95	0.15	41	19600	49	1366.85	29298040	290040
OPTSTKMETROPOLIS23-FEB-2023PE1480	191.45	0	0	0		158.8	32.65	0	0	0	1366.85	0	0
OPTSTKINDIGO29-MAR-2023PE2360		0	0	0		354.3		0	0	0	2040.9	0	0
OPTSTKVEDL23-FEB-2023PE360	52.15	0	0	0		49.6	2.55	0	0	0	319.55	0	0
OPTSTKICICIPRULI23-FEB-2023PE360	0.85	0	0	0		0.45	0.4	0	0	0	468.85	0	0
OPTSTKABFRL23-FEB-2023PE360	71.65	0	0	0		72.75	1.1	0	0	0	285.55	0	0
OPTSTKHDFC29-MAR-2023PE2360	44.7	0	0	0		41.7	3	0	0	0	2664.7	0	0
OPTSTKDLF23-FEB-2023CE360	38.85	0	0	0		38.45	0.4	0	0	0	380.05	0	0
OPTSTKAPOLLOTYRE25-JAN-2023PE360	34.9	0	0	0		36.95	2.05	0	0	0	325.4	0	0
OPTSTKCANBK29-MAR-2023PE275	7.5	0	0	0		7.25	0.25	0	0	0	336.8	0	0
OPTSTKTATAMOTORS25-JAN-2023CE360	38.9	39.4	41.25	38	38.25	38.25	0.65	31	8550	6	393.9	3411592.5	333592.5
OPTSTKWHIRLPOOL23-FEB-2023PE1480	54.6	0	0	0		46.55	8.05	0	0	0	1515.5	0	0
OPTSTKLAURUSLABS23-FEB-2023CE345	42.8	0	0	0		45.85	3.05	0	0	0	377.8	0	0
OPTSTKRELIANCE29-MAR-2023CE2360	311	0	0	0		295.3	15.7	0	0	0	2557.05	0	0
OPTSTKSBILIFE25-JAN-2023CE1480	0.45	0	0	0		0.9	0.45	1	0	0	1268.4	0	0
OPTSTKBANDHANBNK29-MAR-2023PE275	43.15	0	0	0		42.75	0.4	0	0	0	240.55	0	0
OPTSTKAPOLLOTYRE25-JAN-2023CE360	1.8	1.8	2	1.3	1.45	1.45	0.35	200	598500	171	325.4	216413050	953050
OPTSTKTATACOMM29-MAR-2023CE1480	57.15	0	0	0		63	5.85	0	0	0	1336.1	0	0
OPTSTKCROMPTON29-MAR-2023CE345	26.15	0	0	0		27.4	1.25	0	0	0	347	0	0
OPTSTKUBL23-FEB-2023CE1480	231.2	0	0	0		215.45	15.75	0	0	0	1669.8	0	0
OPTSTKBPCL25-JAN-2023CE345	4.25	4	5.1	3.55	4.7	4.7	0.45	161	685800	381	336.85	239592960	2991960
OPTSTKWHIRLPOOL23-FEB-2023CE1480	85.05	0	0	0		96.15	11.1	0	0	0	1515.5	0	0
OPTSTKBALRAMCHIN23-FEB-2023CE360	55.85	0	0	0		57.85	2	0	0	0	402.3	0	0
OPTSTKBATAINDIA25-JAN-2023CE2360	0	0	0	0		0	0	0	0	0	1645.85	0	0
OPTSTKCROMPTON23-FEB-2023PE360	25.45	0	0	0		23.8	1.65	0	0	0	347	0	0
OPTSTKTATAMOTORS23-FEB-2023CE360	50	0	0	0		49	1	0	0	0	393.9	0	0
OPTSTKGLENMARK25-JAN-2023PE345	0.2	0	0	0		0.1	0.1	0	0	0	434.7	0	0
OPTSTKTATAMOTORS23-FEB-2023PE360	11.7	0	0	0		11.7	0	0	0	0	393.9	0	0
OPTSTKCROMPTON23-FEB-2023CE345	19.85	0	0	0		21	1.15	0	0	0	347	0	0
OPTSTKUBL25-JAN-2023PE1480	2	0	0	0		2.45	0.45	0	0	0	1669.8	0	0
OPTSTKM&MFIN25-JAN-2023PE275	35.8	0	0	0		41.45	5.65	0	0	0	234.25	0	0
OPTSTKLICHSGFIN25-JAN-2023CE345	81.3	0	0	0		78.35	2.95	0	0	0	421.6	0	0
OPTSTKBALRAMCHIN29-MAR-2023PE345	14.85	0	0	0		13.95	0.9	0	0	0	402.3	0	0
OPTSTKIRCTC23-FEB-2023CE520	132.25	0	0	0		133.5	1.25	0	0	0	644.05	0	0
OPTSTKIRCTC25-JAN-2023PE520	0.8	0	0	0		0.7	0.1	0	0	0	644.05	0	0
OPTSTKOBEROIRLTY29-MAR-2023CE920	62.55	0	0	0		64.5	1.95	0	0	0	877.15	0	0
OPTSTKTATACOMM25-JAN-2023CE920	401.5	0	0	0		419.85	18.35	0	0	0	1336.1	0	0
OPTSTKGLENMARK25-JAN-2023CE520	0.55	0.55	0.55	0.55	0.55	0.7	0.15	4	2900	2	434.7	1509595	1595
OPTSTKCOROMANDEL23-FEB-2023PE920	54.95	0	0	0		52.85	2.1	0	0	0	900.55	0	0
OPTSTKTVSMOTOR29-MAR-2023PE920	16.9	0	0	0		22.25	5.35	0	0	0	1041.55	0	0
OPTSTKSYNGENE29-MAR-2023CE520	80.15	0	0	0		88.3	8.15	0	0	0	590.1	0	0
OPTSTKMGL23-FEB-2023PE920	90.6	0	0	0		82.75	7.85	0	0	0	856.6	0	0
OPTSTKJUBLFOOD23-FEB-2023PE520	38.85	0	0	0		37.3	1.55	0	0	0	507.35	0	0
OPTSTKCOROMANDEL29-MAR-2023CE920	57.35	0	0	0		58.45	1.1	0	0	0	900.55	0	0
OPTSTKAXISBANK29-MAR-2023PE920	49.55	0	0	0		41.9	7.65	0	0	0	962.3	0	0
OPTSTKAARTIIND23-FEB-2023PE520	5.45	0	0	0		4.6	0.85	0	0	0	616.85	0	0
OPTSTKOBEROIRLTY29-MAR-2023PE920	96.15	0	0	0		92.8	3.35	0	0	0	877.15	0	0
OPTSTKIPCALAB25-JAN-2023PE920	83.95	0	0	0		72.55	11.4	0	0	0	849.95	0	0
OPTSTKSBILIFE23-FEB-2023CE1080	176.8	0	0	0		202.7	25.9	0	0	0	1268.4	0	0
OPTSTKINDUSINDBK29-MAR-2023CE1080	205.25	0	0	0		215.85	10.6	0	0	0	1240.95	0	0
OPTSTKUPL25-JAN-2023PE920	194.25	0	0	0		197.05	2.8	0	0	0	719.35	0	0
OPTSTKCHAMBLFERT25-JAN-2023PE270	1.05	0.85	1.05	0.75	0.8	0.8	0.25	93	58500	39	314.55	15847725	52725
OPTSTKOBEROIRLTY25-JAN-2023CE1080	1.45	0	0	0		1.45	0	0	0	0	877.15	0	0
OPTSTKINDHOTEL29-MAR-2023PE270	7.2	0	0	0		6.55	0.65	0	0	0	320.2	0	0
OPTSTKTATACONSUM23-FEB-2023PE920	151.9	0	0	0		147.45	4.45	0	0	0	767.15	0	0
OPTSTKM&MFIN23-FEB-2023CE270	9.55	0	0	0		7.3	2.25	0	0	0	234.25	0	0
OPTSTKMFSL25-JAN-2023PE920	232.55	0	0	0		206.65	25.9	0	0	0	709.75	0	0
OPTSTKINTELLECT25-JAN-2023PE520	75.25	0	0	0		75	0.25	0	0	0	447.6	0	0
OPTSTKSUNTV25-JAN-2023PE520	38	0	0	0		38.85	0.85	0	0	0	486.8	0	0
OPTSTKM&MFIN25-JAN-2023CE270	1.65	2.1	2.1	0.8	0.9	0.9	0.75	321	2388000	597	234.25	647394600	2634600
OPTSTKPAGEIND29-MAR-2023PE42500	2798.75	0	0	0		2669.05	129.7	0	0	0	42166.4	0	0
OPTSTKOBEROIRLTY23-FEB-2023PE920	82.8	0	0	0		79.1	3.7	0	0	0	877.15	0	0
OPTSTKTRENT25-JAN-2023CE920	426.15	0	0	0		431.1	4.95	0	0	0	1347.35	0	0
OPTSTKPAGEIND29-MAR-2023CE42500	2901.25	0	0	0		3008	106.75	0	0	0	42166.4	0	0
OPTSTKUPL23-FEB-2023CE920	2.5	0	0	0		2.2	0.3	0	0	0	719.35	0	0
OPTSTKVEDL23-FEB-2023CE270	55.6	0	0	0		58.25	2.65	0	0	0	319.55	0	0
OPTSTKHAVELLS25-JAN-2023CE920	185.05	0	0	0		211.9	26.85	0	0	0	1127.95	0	0
OPTSTKSBICARD23-FEB-2023PE920	125.95	0	0	0		127.8	1.85	0	0	0	792.4	0	0
OPTSTKICICIPRULI25-JAN-2023CE520	0.85	1.4	1.8	1.15	1.5	1.5	0.65	162	412500	275	468.85	215118675	618675
OPTSTKTATACHEM25-JAN-2023PE1080	140.05	0	0	0		139.45	0.6	20	0	0	941.7	0	0
OPTSTKSBILIFE25-JAN-2023PE920	0	0	0	0		0	0	0	0	0	1268.4	0	0
OPTSTKMARICO23-FEB-2023CE520	17.8	0	0	0		19.6	1.8	0	0	0	510.6	0	0
OPTSTKSUNPHARMA23-FEB-2023PE1080	89.85	0	0	0		81.05	8.8	0	0	0	1009.1	0	0
OPTSTKNESTLEIND25-JAN-2023CE20000	248.2	220	288	201	273.75	273.75	25.55	302	19080	477	19727.55	386195078	4595078
OPTSTKTITAN23-FEB-2023PE2640	158.05	0	0	0		133	25.05	0	0	0	2613.6	0	0
OPTSTKULTRACEMCO25-JAN-2023PE6300	10.8	10	10.6	8.5	9	9	1.8	163	4800	48	6993.65	30285410	45410
OPTSTKINDHOTEL25-JAN-2023CE240	78.3	0	0	0		81.2	2.9	2	0	0	320.2	0	0
OPTSTKAXISBANK23-FEB-2023CE810	147.1	0	0	0		165.45	18.35	0	0	0	962.3	0	0
OPTSTKTATACHEM29-MAR-2023CE810	166.9	0	0	0		166.6	0.3	0	0	0	941.7	0	0
OPTSTKCOALINDIA25-JAN-2023CE240	1.35	1.25	1.35	0.9	0.95	0.95	0.4	655	2461200	586	224.1	593167470	2479470
OPTSTKACC25-JAN-2023PE2640	212.9	0	0	0		209.5	3.4	0	0	0	2442.7	0	0
OPTIDXNIFTY26-DEC-2024PE20000	1648.3	0	0	0		1632.9	15.4	1	0	0	18232.55	0	0
OPTSTKBAJFINANCE29-MAR-2023PE6300	333.35	0	0	0		312.25	21.1	0	0	0	6606.25	0	0
OPTSTKBAJAJ-AUTO25-JAN-2023PE3600	72.05	75.4	77.8	48	54.9	54.9	17.15	354	219250	877	3601.8	801705175	12405175
OPTSTKWIPRO25-JAN-2023PE440	46.5	0	0	0		42.85	3.65	28	0	0	397.05	0	0
OPTSTKIRCTC25-JAN-2023CE610	49.55	49.55	49.55	49.55	49.55	50.05	0.5	5	1750	2	644.05	1154212.5	86712.5
OPTSTKMCDOWELL-N29-MAR-2023CE840	82.65	0	0	0		79.15	3.5	0	0	0	865.05	0	0
OPTSTKJUBLFOOD25-JAN-2023PE440	2.45	0	0	0		2.05	0.4	0	0	0	507.35	0	0
OPTSTKJINDALSTEL25-JAN-2023CE610	16.15	16.2	20.1	15.25	16.45	16.45	0.3	406	2143750	1715	598.5	1345653188	37965687.5
OPTSTKJKCEMENT23-FEB-2023CE3600	28.6	0	0	0		28.5	0.1	0	0	0	2964.75	0	0
OPTSTKTCS25-JAN-2023PE3600	332.5	323	323	280	280	280	52.5	250	2100	12	3311.35	8192896.25	632896.25
OPTSTKSBIN25-JAN-2023CE610	16.9	17.85	18.75	15.15	16.65	16.65	0.25	1231	3306000	2204	612.4	2072517000	55857000
OPTSTKBHARATFORG25-JAN-2023PE610	0	0	0	0		0	0	0	0	0	878.85	0	0
OPTSTKNAUKRI23-FEB-2023CE3600	477.25	0	0	0		477.95	0.7	0	0	0	3916.9	0	0
OPTSTKIPCALAB25-JAN-2023PE840	26.6	0	0	0		20.2	6.4	0	0	0	849.95	0	0
OPTSTKEICHERMOT25-JAN-2023PE3600	360	0	0	0		387.9	27.9	51	0	0	3213.45	0	0
OPTSTKGNFC29-MAR-2023PE610	85.5	0	0	0		82.65	2.85	0	0	0	567.3	0	0
OPTSTKHDFCLIFE23-FEB-2023CE610	14.95	14	14	14	14	25.4	10.45	1	1100	1	595.6	686400	15400
OPTSTKAMBUJACEM25-JAN-2023CE610	1.65	1.5	1.8	1.4	1.65	1.65	0	96	124200	69	530.95	75961980	199980
