CONTRACT_D	PREVIOUS_S	OPEN_PRICE	HIGH_PRICE	LOW_PRICE	CLOSE_PRIC	SETTLEMENT	NET_CHANGE	OI_NO_CON	TRADED_QUA	TRD_NO_CON	UNDRLNG_ST	NOTIONAL_V	PREMIUM_TR
OPTSTKTCS25-JAN-2023CE3620	5.25	4.45	5.25	3.9	4.85	4.85	0.4	118	25900	148	3314.6	93873088.75	115088.75
OPTSTKSBICARD23-FEB-2023CE730	84.5	0	0	0		77.6	6.9	0	0	0	784	0	0
OPTIDXFINNIFTY28-FEB-2023PE21000	1812.05	0	0	0		1960.65	148.6	0	0	0	19007	0	0
OPTSTKTCS23-FEB-2023CE3620	44.15	0	0	0		43.5	0.65	0	0	0	3314.6	0	0
OPTSTKADANIPORTS25-JAN-2023PE730	2.3	2.35	3.25	2.15	3.2	3.2	0.9	48	101250	162	810	74185562.5	273062.5
OPTSTKSYNGENE25-JAN-2023PE730	137.1	0	0	0		136.7	0.4	0	0	0	590.6	0	0
OPTSTKPETRONET25-JAN-2023PE253	36	0	0	0		35.6	0.4	0	0	0	216.55	0	0
OPTSTKIRCTC23-FEB-2023CE730	17.45	0	0	0		14.7	2.75	0	0	0	635.2	0	0
OPTIDXNIFTY31-DEC-2026CE21000	3980.2	0	0	0		3838.5	141.7	0	0	0	18042.95	0	0
OPTSTKFSL25-JAN-2023CE97.5	8.9	0	0	0		7.55	1.35	0	0	0	102.2	0	0
OPTSTKGODREJCP23-FEB-2023CE730	172.4	0	0	0		168.25	4.15	0	0	0	888.7	0	0
OPTIDXNIFTY27-JUN-2024CE21000	1453.8	0	0	0		1358.8	95	0	0	0	18042.95	0	0
OPTIDXNIFTY31-DEC-2026PE21000	1720.6	0	0	0		1784.25	63.65	0	0	0	18042.95	0	0
OPTIDXNIFTY27-JUN-2024PE21000	2193.8	0	0	0		2297.55	103.75	0	0	0	18042.95	0	0
OPTSTKIRCTC25-JAN-2023CE730	1.55	1.4	1.4	1.1	1.25	1.25	0.3	170	35875	41	635.2	26232631.25	43881.25
OPTSTKINTELLECT25-JAN-2023PE730	279.45	0	0	0		288.4	8.95	0	0	0	438.8	0	0
OPTIDXFINNIFTY31-JAN-2023PE21000	1768.6	0	0	0		1938.35	169.75	0	0	0	19007	0	0
OPTSTKGODREJCP23-FEB-2023PE730	2.7	0	0	0		2.75	0.05	0	0	0	888.7	0	0
OPTSTKNESTLEIND23-FEB-2023PE21000	1392.65	0	0	0		1541.1	148.45	0	0	0	19520.3	0	0
OPTSTKAARTIIND25-JAN-2023CE730	1.25	0	0	0		0.75	0.5	6	0	0	607.9	0	0
OPTSTKAARTIIND23-FEB-2023PE730	113.5	0	0	0		121	7.5	0	0	0	607.9	0	0
OPTSTKNESTLEIND25-JAN-2023CE21000	54.05	58	65	40	46.5	46.5	7.55	252	13160	329	19520.3	276988028	628028
OPTSTKMCX25-JAN-2023PE1100	0.1	0	0	0		0.1	0	0	0	0	1478.5	0	0
OPTSTKTCS25-JAN-2023CE3700	2.65	2.7	2.7	1.95	2.3	2.3	0.35	567	53900	308	3314.6	199551502.5	121502.5
OPTSTKDIVISLAB29-MAR-2023PE3700	381.8	0	0	0		354.55	27.25	0	0	0	3435.5	0	0
OPTSTKPERSISTENT29-MAR-2023CE3700	577.65	0	0	0		491.85	85.8	0	0	0	3929	0	0
OPTSTKALKEM25-JAN-2023PE3700	656.3	0	0	0		660.65	4.35	0	0	0	3025.2	0	0
OPTSTKTCS29-MAR-2023CE3700	63.55	0	0	0		63.05	0.5	0	0	0	3314.6	0	0
OPTSTKMUTHOOTFIN23-FEB-2023CE1100	63.55	40.2	46.15	40	40.7	40.7	22.85	9	2750	5	1090.05	3139620	114620
OPTSTKGODREJPROP23-FEB-2023CE1100	182.05	0	0	0		157.9	24.15	0	0	0	1213	0	0
OPTSTKBRITANNIA25-JAN-2023PE3700	2.1	0	0	0		1.9	0.2	1	0	0	4235	0	0
OPTSTKDIXON23-FEB-2023PE3700	139.6	0	0	0		156.25	16.65	3	0	0	3864.15	0	0
OPTSTKDIVISLAB29-MAR-2023CE3700	133.35	0	0	0		147.75	14.4	0	0	0	3435.5	0	0
OPTSTKAPOLLOHOSP25-JAN-2023PE3700	3.55	3.1	3.1	3.1	3.1	4.3	0.75	1	250	2	4433.3	925775	775
OPTSTKCOFORGE25-JAN-2023PE3700	31.1	31	50	31	47.8	47.8	16.7	218	77850	519	3949	291236317.5	3191317.5
OPTSTKTATACHEM25-JAN-2023PE1100	157.7	164.4	171.15	164.4	171.15	166.8	9.1	226	2000	4	931.7	2535550	335550
OPTSTKIPCALAB25-JAN-2023CE1100	0.05	0	0	0		0.05	0	0	0	0	855.75	0	0
OPTSTKICICIGI29-MAR-2023CE1100	199.6	0	0	0		183.35	16.25	0	0	0	1249.15	0	0
OPTSTKMUTHOOTFIN29-MAR-2023PE1100	80.8	0	0	0		79	1.8	0	0	0	1090.05	0	0
OPTSTKTVSMOTOR29-MAR-2023PE1100	99.05	0	0	0		108.1	9.05	0	0	0	1025.05	0	0
OPTSTKPERSISTENT23-FEB-2023CE3700	496.75	0	0	0		407.8	88.95	0	0	0	3929	0	0
OPTSTKINFY25-JAN-2023PE1100	0	0	0	0		0	0	2	0	0	1494.8	0	0
OPTSTKGODREJPROP23-FEB-2023PE1100	28.5	0	0	0		34.65	6.15	0	0	0	1213	0	0
OPTSTKTATACHEM25-JAN-2023CE1100	1.65	1.65	1.65	1.25	1.4	1.4	0.25	939	107500	215	931.7	118397925	147925
OPTSTKADANIENT25-JAN-2023CE3700	217.65	216.1	242	196	206.8	206.8	10.85	443	78000	312	3827.05	305261287.5	16661287.5
OPTSTKCIPLA23-FEB-2023CE1100	39	26.05	26.05	26.05	26.05	26.05	12.95	1	650	1	1066.9	731932.5	16932.5
OPTSTKCOROMANDEL23-FEB-2023CE1100	4.25	0	0	0		3.6	0.65	0	0	0	895.4	0	0
OPTSTKCIPLA25-JAN-2023PE1100	34.3	38.7	41	32.2	40	40	5.7	454	17550	27	1066.9	19960720	655720
OPTSTKSBILIFE25-JAN-2023CE1100	173.75	0	0	0		164.25	9.5	0	0	0	1259.05	0	0
OPTSTKEICHERMOT25-JAN-2023CE3700	3.75	3.65	4.9	3.35	4.15	4.15	0.4	266	19950	114	3215.25	73900487.5	85487.5
OPTSTKTATACOMM29-MAR-2023CE1100	272.65	0	0	0		269.75	2.9	0	0	0	1333.55	0	0
OPTSTKDIVISLAB23-FEB-2023CE3700	79.5	0	0	0		90.95	11.45	8	0	0	3435.5	0	0
OPTSTKSBILIFE23-FEB-2023CE1100	184.65	0	0	0		175.65	9	0	0	0	1259.05	0	0
OPTSTKBAJAJ-AUTO29-MAR-2023CE3700	174.35	0	0	0		149.75	24.6	0	0	0	3552.85	0	0
OPTSTKINDIAMART25-JAN-2023PE3700	15.95	0	0	0		13.75	2.2	9	0	0	4360.05	0	0
OPTSTKM&M25-JAN-2023CE1100	156.55	0	0	0		143.75	12.8	0	0	0	1236.2	0	0
OPTSTKBAJAJ-AUTO25-JAN-2023CE3700	29.6	25.55	29	18.35	19	19	10.6	417	156000	624	3552.85	580597012.5	3397012.5
OPTSTKLTIM29-MAR-2023PE3700	90.6	0	0	0		101.85	11.25	0	0	0	4278.05	0	0
OPTSTKJKCEMENT23-FEB-2023PE3700	719.85	0	0	0		766.65	46.8	0	0	0	2913.45	0	0
OPTSTKOBEROIRLTY23-FEB-2023CE1100	7.95	0	0	0		5.9	2.05	0	0	0	860.2	0	0
OPTSTKPIDILITIND25-JAN-2023PE2720	189.85	0	0	0		210.95	21.1	0	0	0	2511	0	0
OPTSTKCUB23-FEB-2023PE140	0.6	0	0	0		0.6	0	0	0	0	178.65	0	0
OPTSTKPFC29-MAR-2023PE140	3.4	0	0	0		3.65	0.25	0	0	0	154.5	0	0
OPTSTKASIANPAINT29-MAR-2023PE3180	239.15	0	0	0		244.6	5.45	0	0	0	3016.8	0	0
OPTSTKNMDC29-MAR-2023CE140	7.05	0	0	0		5.55	1.5	0	0	0	121.6	0	0
OPTSTKASHOKLEY29-MAR-2023CE140	17.1	0	0	0		15.95	1.15	0	0	0	145.8	0	0
OPTSTKHEROMOTOCO23-FEB-2023PE2720	117.4	0	0	0		121.05	3.65	0	0	0	2709.3	0	0
OPTSTKSIEMENS29-MAR-2023PE2720	105.3	0	0	0		111.7	6.4	0	0	0	2815.45	0	0
OPTSTKHINDUNILVR25-JAN-2023CE2720	7.3	7.5	7.5	5.3	6	14.7	7.4	72	9300	31	2536.1	25353690	57690
OPTSTKHEROMOTOCO25-JAN-2023PE2720	44.9	45	58.7	42.7	51.25	51.25	6.35	109	81600	272	2709.3	226113330	4161330
OPTSTKDIVISLAB25-JAN-2023CE3560	58.1	36.5	47.35	36.5	41.65	41.65	16.45	12	7650	51	3435.5	27557430	323430
OPTSTKACC23-FEB-2023PE2720	294.15	0	0	0		319.45	25.3	0	0	0	2409.3	0	0
OPTSTKOFSS29-MAR-2023PE3180	254.6	0	0	0		244.8	9.8	0	0	0	3014.8	0	0
OPTSTKDIVISLAB29-MAR-2023PE3560	292.1	0	0	0		268.5	23.6	0	0	0	3435.5	0	0
OPTSTKALKEM29-MAR-2023PE2720	31	0	0	0		30.9	0.1	0	0	0	3025.2	0	0
OPTSTKRAIN25-JAN-2023CE140	40.6	0	0	0		37.35	3.25	0	0	0	176.5	0	0
OPTSTKRECLTD25-JAN-2023PE140	16.75	0	0	0		17.5	0.75	0	0	0	122.2	0	0
OPTSTKRELIANCE25-JAN-2023CE2720	9.95	9.8	9.9	6.25	6.7	6.7	3.25	736	329750	1319	2518.55	899294662.5	2374662.5
OPTSTKIBULHSGFIN25-JAN-2023PE140	3	3	5.25	2.8	4.65	4.65	1.65	503	3440000	860	145.45	496026600	14426600
OPTSTKRECLTD23-FEB-2023PE140	17.2	0	0	0		17.85	0.65	0	0	0	122.2	0	0
OPTSTKDIVISLAB23-FEB-2023CE3560	122.05	0	0	0		137.95	15.9	0	0	0	3435.5	0	0
OPTSTKRELIANCE25-JAN-2023CE3180	0.25	0	0	0		0.1	0.15	1	0	0	2518.55	0	0
OPTSTKRELIANCE25-JAN-2023PE3180	610.3	0	0	0		649.35	39.05	0	0	0	2518.55	0	0
OPTSTKHAL29-MAR-2023PE2720	281.7	0	0	0		314.7	33	0	0	0	2481.95	0	0
OPTSTKTITAN25-JAN-2023CE2720	26.95	28.55	30.65	20.35	23.95	23.95	3	169	163125	435	2597.5	447599812.5	3899812.5
OPTSTKPIDILITIND23-FEB-2023CE2720	50.9	0	0	0		42.35	8.55	0	0	0	2511	0	0
OPTSTKHINDCOPPER23-FEB-2023PE140	25.55	0	0	0		26.85	1.3	0	0	0	114.6	0	0
OPTSTKIEX23-FEB-2023PE140	7.55	5.5	6.7	5.5	6.15	8.35	0.8	24	33750	9	140.5	4934250	209250
OPTSTKALKEM23-FEB-2023CE3180	69.2	0	0	0		66.3	2.9	0	0	0	3025.2	0	0
OPTSTKFSL25-JAN-2023CE140	0.05	0	0	0		0.05	0	0	0	0	102.2	0	0
OPTSTKNMDC25-JAN-2023CE140	0.7	0.65	0.65	0.3	0.35	0.35	0.35	272	2727000	606	121.6	382944375	1164375
OPTSTKRECLTD29-MAR-2023PE140	17.9	0	0	0		18.45	0.55	0	0	0	122.2	0	0
OPTSTKPFC25-JAN-2023CE140	17.15	16	16.8	13.3	16.05	16.05	1.1	364	502200	81	154.5	77627100	7319100
OPTSTKASHOKLEY23-FEB-2023PE140	5.4	2.95	3.5	2.95	3.3	3.3	2.1	79	210000	42	145.8	30096250	696250
OPTSTKCUB25-JAN-2023CE140	39.6	0	0	0		39.25	0.35	0	0	0	178.65	0	0
OPTSTKPFC23-FEB-2023PE140	2	1.5	1.5	1.5	1.5	1.5	0.5	16	24800	4	154.5	3509200	37200
OPTSTKSIEMENS25-JAN-2023PE3180	339.3	0	0	0		359.25	19.95	0	0	0	2815.45	0	0
OPTSTKDIVISLAB25-JAN-2023PE3240	25.2	24.65	24.65	20.05	20.35	20.35	4.85	7	2700	18	3435.5	8804032.5	56032.5
OPTSTKSIEMENS29-MAR-2023PE3240		0	0	0		431.2		0	0	0	2815.45	0	0
OPTSTKALKEM23-FEB-2023CE3240	51.8	0	0	0		49.45	2.35	0	0	0	3025.2	0	0
OPTSTKCOROMANDEL25-JAN-2023CE1050	1.4	0	0	0		1.05	0.35	0	0	0	895.4	0	0
OPTSTKHINDPETRO29-MAR-2023CE195	48.75	0	0	0		51.6	2.85	0	0	0	241	0	0
OPTSTKAXISBANK25-JAN-2023PE1050	92.4	0	0	0		96	3.6	0	0	0	957.45	0	0
OPTSTKCIPLA23-FEB-2023CE1050	64.7	0	0	0		58.4	6.3	0	0	0	1066.9	0	0
OPTSTKBANDHANBNK25-JAN-2023CE195	46.85	0	0	0		46.3	0.55	0	0	0	240.1	0	0
OPTSTKCOALINDIA29-MAR-2023PE195	4.2	0	0	0		5.55	1.35	0	0	0	217.15	0	0
OPTSTKHINDPETRO23-FEB-2023CE195	45.9	0	0	0		48.85	2.95	0	0	0	241	0	0
OPTIDXNIFTY02-FEB-2023CE18450	362.4	0	0	0		272.4	90	0	0	0	18042.95	0	0
OPTSTKASIANPAINT23-FEB-2023PE3240	252.5	0	0	0		259.25	6.75	0	0	0	3016.8	0	0
OPTIDXFINNIFTY31-JAN-2023CE18450	1042.1	0	0	0		891.9	150.2	0	0	0	19007	0	0
OPTIDXNIFTY19-JAN-2023PE18450	273.95	0	0	0		506.15	232.2	23	0	0	18042.95	0	0
OPTSTKHCLTECH23-FEB-2023PE1050	47.8	0	0	0		49.65	1.85	2	0	0	1036.6	0	0
OPTSTKCIPLA29-MAR-2023CE1050	80.95	0	0	0		74.7	6.25	0	0	0	1066.9	0	0
OPTSTKBANDHANBNK29-MAR-2023CE195	53.7	0	0	0		53.15	0.55	0	0	0	240.1	0	0
OPTIDXFINNIFTY31-JAN-2023PE18450	201.05	0	0	0		243.85	42.8	0	0	0	19007	0	0
OPTSTKTCS25-JAN-2023PE3240	40.2	44.85	49.6	37.45	42.05	42.05	1.85	481	118125	675	3314.6	387940831.3	5215831.25
OPTSTKHAVELLS23-FEB-2023PE1050	22.35	0	0	0		17.35	5	0	0	0	1148.75	0	0
OPTSTKALKEM23-FEB-2023PE3240	232.15	0	0	0		234.1	1.95	0	0	0	3025.2	0	0
OPTSTKOFSS23-FEB-2023CE3240	61.95	0	0	0		64.95	3	0	0	0	3014.8	0	0
OPTSTKPOWERGRID29-MAR-2023PE195	4	0	0	0		4.95	0.95	0	0	0	211.05	0	0
OPTSTKTVSMOTOR25-JAN-2023PE1050	32.05	32.55	49.65	30.8	44.1	44.1	12.05	207	217000	310	1025.05	236485935	8635935
OPTSTKHINDPETRO23-FEB-2023PE195	1.3	0	0	0		1.05	0.25	0	0	0	241	0	0
OPTSTKITC29-MAR-2023PE312.5	7.5	0	0	0		8.6	1.1	0	0	0	327	0	0
OPTSTKALKEM29-MAR-2023CE3240	88.85	0	0	0		86.1	2.75	0	0	0	3025.2	0	0
OPTSTKPETRONET25-JAN-2023PE165.5	0	0	0	0		0	0	0	0	0	216.55	0	0
OPTSTKCOALINDIA29-MAR-2023CE195	36.4	0	0	0		30.75	5.65	0	0	0	217.15	0	0
OPTSTKTCS29-MAR-2023CE3240	239.4	0	0	0		239.7	0.3	0	0	0	3314.6	0	0
OPTSTKOFSS29-MAR-2023PE3240	293.75	0	0	0		283.35	10.4	0	0	0	3014.8	0	0
OPTSTKBANKBARODA25-JAN-2023PE195	10.65	10.8	14.1	10.8	14.05	14.05	3.4	57	76050	13	182.7	15851452.5	1021702.5
OPTIDXFINNIFTY10-JAN-2023PE18450	8.75	8.8	21.4	5.65	16.95	16.95	8.2	283	217880	5447	19007	4022764282	2878282
OPTSTKM&MFIN23-FEB-2023CE195	44.7	0	0	0		44.4	0.3	0	0	0	234.1	0	0
OPTSTKALKEM25-JAN-2023PE3240	215.15	0	0	0		217.5	2.35	0	0	0	3025.2	0	0
OPTSTKDIVISLAB29-MAR-2023PE3240	134.6	0	0	0		120.1	14.5	0	0	0	3435.5	0	0
OPTSTKTECHM23-FEB-2023PE1050	63.65	0	0	0		64.95	1.3	0	0	0	1020.3	0	0
OPTSTKOFSS25-JAN-2023CE3240	21.15	0	0	0		22.3	1.15	0	0	0	3014.8	0	0
OPTSTKVEDL25-JAN-2023PE312.5	6.75	7.95	13.6	7.95	12.35	12.35	5.6	52	732000	366	308.3	236746300	7996300
OPTSTKBALRAMCHIN25-JAN-2023CE360	48.7	30	30	30	30	36.05	12.65	1	1600	1	386.75	624000	48000
OPTSTKLICHSGFIN23-FEB-2023CE360	69.55	0	0	0		69.05	0.5	0	0	0	421.3	0	0
OPTSTKINDHOTEL29-MAR-2023CE345	19.4	0	0	0		16.85	2.55	0	0	0	314.6	0	0
OPTSTKCOALINDIA25-JAN-2023PE275	49.95	0	0	0		56.85	6.9	0	0	0	217.15	0	0
OPTSTKTRENT25-JAN-2023PE1480	141	0	0	0		174.25	33.25	0	0	0	1307.4	0	0
OPTSTKCANBK23-FEB-2023CE275	68.1	0	0	0		59.25	8.85	0	0	0	326.9	0	0
OPTSTKGRANULES25-JAN-2023PE345	24.7	0	0	0		26.7	2	1	0	0	323.1	0	0
OPTSTKESCORTS23-FEB-2023CE2360	72.2	0	0	0		63.55	8.65	0	0	0	2145.4	0	0
OPTSTKLAURUSLABS29-MAR-2023PE360	20.5	0	0	0		21.6	1.1	0	0	0	374.15	0	0
OPTSTKTATAMOTORS29-MAR-2023CE345	67.1	0	0	0		60.5	6.6	0	0	0	385.6	0	0
OPTSTKTITAN25-JAN-2023PE2360	3.85	4.1	4.65	3.85	4.55	4.55	0.7	187	24375	65	2597.5	57628481.25	103481.25
OPTSTKWIPRO23-FEB-2023PE345	2.25	0	0	0		3	0.75	0	0	0	389.7	0	0
OPTSTKITC23-FEB-2023PE360	30.25	0	0	0		33.35	3.1	0	0	0	327	0	0
OPTSTKHINDPETRO23-FEB-2023PE275	38.65	0	0	0		36	2.65	0	0	0	241	0	0
OPTSTKCHAMBLFERT29-MAR-2023CE345	21.05	0	0	0		21.6	0.55	0	0	0	316.5	0	0
OPTSTKBALKRISIND25-JAN-2023PE1480	0	0	0	0		0	0	0	0	0	2122.75	0	0
OPTSTKTATAMOTORS23-FEB-2023PE345	7.6	0	0	0		9.1	1.5	0	0	0	385.6	0	0
OPTSTKWIPRO29-MAR-2023CE345	62.2	0	0	0		55.85	6.35	0	0	0	389.7	0	0
OPTSTKLT29-MAR-2023PE2360	276.35	0	0	0		290	13.65	0	0	0	2070.55	0	0
OPTSTKHINDUNILVR25-JAN-2023PE2360	10.45	0	0	0		10.35	0.1	1	0	0	2536.1	0	0
OPTSTKTCS25-JAN-2023PE2360	0	0	0	0		0	0	0	0	0	3314.6	0	0
OPTSTKITC25-JAN-2023PE360	28.75	30.5	31.45	30.5	31.45	32.45	3.7	239	4800	3	327	1876480	148480
OPTSTKINDIACEM25-JAN-2023CE275	1	0	0	0		0.75	0.25	1	0	0	219.55	0	0
OPTSTKHDFCBANK29-MAR-2023PE1480	23.8	0	0	0		29.4	5.6	0	0	0	1610.05	0	0
OPTSTKIGL23-FEB-2023PE360	4.65	0	0	0		4.8	0.15	0	0	0	417.1	0	0
OPTSTKM&M23-FEB-2023PE1480	226.15	0	0	0		237.65	11.5	0	0	0	1236.2	0	0
OPTSTKABFRL29-MAR-2023CE275	30.5	0	0	0		26.85	3.65	0	0	0	279.95	0	0
OPTSTKZYDUSLIFE23-FEB-2023PE360	1.55	0	0	0		1.55	0	0	0	0	423.85	0	0
OPTSTKMCX23-FEB-2023CE1480	100.2	0	0	0		99.2	1	0	0	0	1478.5	0	0
OPTSTKZYDUSLIFE25-JAN-2023PE345	0.05	0	0	0		0.05	0	0	0	0	423.85	0	0
OPTSTKZEEL29-MAR-2023CE275	14.95	0	0	0		13.6	1.35	0	0	0	236.95	0	0
OPTSTKINDHOTEL29-MAR-2023PE275	7.7	0	0	0		8.7	1	0	0	0	314.6	0	0
OPTSTKGRANULES29-MAR-2023PE360	44.95	0	0	0		46.9	1.95	0	0	0	323.1	0	0
OPTSTKHINDUNILVR29-MAR-2023PE2360	48.85	0	0	0		49.45	0.6	0	0	0	2536.1	0	0
OPTSTKZYDUSLIFE25-JAN-2023CE360	66.3	0	0	0		65.4	0.9	0	0	0	423.85	0	0
OPTSTKM&M25-JAN-2023CE1480	1.25	1.25	1.25	1.2	1.2	0.75	0.5	2	1400	2	1236.2	2073715	1715
OPTSTKCHAMBLFERT23-FEB-2023CE360	9.8	0	0	0		10.1	0.3	0	0	0	316.5	0	0
OPTSTKBPCL25-JAN-2023CE275	63.05	0	0	0		62.4	0.65	0	0	0	336.3	0	0
OPTSTKUBL29-MAR-2023CE1480	235.55	0	0	0		243.05	7.5	0	0	0	1679.55	0	0
OPTSTKHDFCBANK23-FEB-2023CE1450	212	0	0	0		185.55	26.45	0	0	0	1610.05	0	0
OPTSTKMPHASIS23-FEB-2023PE1600	8.1	0	0	0		7.55	0.55	0	0	0	2006.35	0	0
OPTSTKCUMMINSIND25-JAN-2023CE1600	3.2	3	3.5	2.25	2.4	2.65	0.55	49	33600	56	1392.85	53850960	90960
OPTSTKUBL25-JAN-2023CE1600	96.4	79	79	79	79	102.55	6.15	1	400	1	1679.55	671600	31600
OPTSTKDEEPAKNTR23-FEB-2023CE1600	428.15	0	0	0		391.75	36.4	0	0	0	1960	0	0
OPTSTKTRENT25-JAN-2023CE1600	1.45	1.3	1.55	1.2	1.35	1.35	0.1	37	160400	401	1307.4	256853280	213280
OPTSTKUBL25-JAN-2023PE1600	17.2	17	19.1	13.6	16	16	1.2	188	50400	126	1679.55	81479560	839560
OPTSTKHDFCBANK29-MAR-2023PE1600	60.65	40	40	40	40	71.65	11	1	550	1	1610.05	902000	22000
OPTSTKACC25-JAN-2023PE1600	0	0	0	0		0	0	0	0	0	2409.3	0	0
OPTSTKIDFC23-FEB-2023CE88	5.45	0	0	0		4.65	0.8	0	0	0	83.15	0	0
OPTSTKDALBHARAT23-FEB-2023PE1600	23.35	0	0	0		26.1	2.75	0	0	0	1848.1	0	0
OPTIDXMIDCPNIFTY17-JAN-2023PE8800	1565.15	0	0	0		1658.65	93.5	0	0	0	7120.45	0	0
OPTIDXNIFTY05-JAN-2023PE20900	2659.75	0	0	0		2853.25	193.5	0	0	0	18042.95	0	0
OPTSTKL&TFH29-MAR-2023PE88	6.45	0	0	0		7.15	0.7	0	0	0	88.5	0	0
OPTSTKSAIL29-MAR-2023CE88	9.45	0	0	0		7.7	1.75	0	0	0	85.25	0	0
OPTIDXMIDCPNIFTY07-FEB-2023PE8800	1532.45	0	0	0		1625	92.55	0	0	0	7120.45	0	0
OPTSTKBHEL25-JAN-2023CE88	1.05	0.9	0.9	0.6	0.75	0.75	0.3	121	1144500	109	79.2	101536575	820575
OPTSTKSHRIRAMFIN23-FEB-2023PE1600	262	0	0	0		278.65	16.65	0	0	0	1328.3	0	0
OPTSTKINDIGO25-JAN-2023PE1600	0.6	0	0	0		0.85	0.25	0	0	0	2003.05	0	0
OPTSTKDEEPAKNTR25-JAN-2023PE1600	2	1.5	2.7	1.45	2.3	2.3	0.3	21	2000	8	1960	3204400	4400
OPTSTKPVR25-JAN-2023CE1600	147	146	146	136.75	136.75	137.05	9.95	28	814	2	1703.55	1417479.25	115079.25
OPTSTKBEL23-FEB-2023CE88	14.45	0	0	0		13.05	1.4	0	0	0	98.75	0	0
OPTSTKASTRAL25-JAN-2023CE1600	415.15	0	0	0		421.95	6.8	0	0	0	2015.05	0	0
OPTIDXMIDCPNIFTY31-JAN-2023PE8800	1543.3	0	0	0		1636.5	93.2	0	0	0	7120.45	0	0
OPTSTKBAJAJFINSV23-FEB-2023CE1600	59.5	57.05	61	50.2	50.85	76.65	17.15	70	16000	32	1547.85	26461775	861775
OPTSTKL&TFH23-FEB-2023PE88	4.9	0	0	0		5.6	0.7	0	0	0	88.5	0	0
OPTSTKMANAPPURAM25-JAN-2023PE88	0.05	0	0	0		0.05	0	1	0	0	121.6	0	0
OPTSTKUBL29-MAR-2023CE1600	150.85	0	0	0		156.6	5.75	0	0	0	1679.55	0	0
OPTSTKGAIL25-JAN-2023CE88	9.75	0	0	0		8.45	1.3	0	0	0	95.4	0	0
OPTSTKBHEL23-FEB-2023CE88	3.95	0	0	0		3.45	0.5	0	0	0	79.2	0	0
OPTSTKIDFC29-MAR-2023PE88	9.45	0	0	0		10.2	0.75	0	0	0	83.15	0	0
OPTIDXMIDCPNIFTY31-JAN-2023CE8800	0.85	0	0	0		0.4	0.45	0	0	0	7120.45	0	0
OPTIDXMIDCPNIFTY28-FEB-2023CE8800	11.95	0	0	0		8.15	3.8	0	0	0	7120.45	0	0
OPTSTKBHEL25-JAN-2023PE88	9.05	0	0	0		9.85	0.8	0	0	0	79.2	0	0
OPTIDXFINNIFTY28-FEB-2023CE20900	247.5	0	0	0		199.55	47.95	0	0	0	19007	0	0
OPTSTKICICIGI25-JAN-2023CE1600	0.1	0	0	0		0.05	0.05	0	0	0	1249.15	0	0
OPTSTKMCX29-MAR-2023PE1600	179.95	0	0	0		178.95	1	0	0	0	1478.5	0	0
OPTSTKNATIONALUM29-MAR-2023PE88	10.4	0	0	0		11.55	1.15	0	0	0	80.9	0	0
OPTSTKCUMMINSIND23-FEB-2023PE1600	205.35	0	0	0		207.55	2.2	0	0	0	1392.85	0	0
OPTSTKBATAINDIA25-JAN-2023PE1600	22.4	22.4	27.95	22.4	23.65	23.65	1.25	407	52800	192	1639	85812581.25	1332581.25
OPTSTKGNFC23-FEB-2023CE640	25.05	14	15	14	15	29.25	4.2	3	3900	3	580.5	2553200	57200
OPTSTKSBIN29-MAR-2023PE640	49.75	0	0	0		53.55	3.8	0	0	0	605.2	0	0
OPTIDXBANKNIFTY12-JAN-2023CE44500	76.6	75.75	85.2	34.5	38.35	38.35	38.25	21566	2905100	116204	42958.8	1.29418E+11	141459958.8
OPTSTKMRF25-JAN-2023PE78000	128.6	0	0	0		152.8	24.2	0	0	0	88011.3	0	0
OPTSTKHDFCLIFE23-FEB-2023PE640	53.15	0	0	0		50.9	2.25	0	0	0	598.6	0	0
OPTSTKGODREJCP25-JAN-2023CE640	255.35	0	0	0		251.2	4.15	0	0	0	888.7	0	0
OPTSTKEXIDEIND25-JAN-2023PE145	0.05	0	0	0		0.05	0	0	0	0	179.2	0	0
OPTIDXMIDCPNIFTY24-JAN-2023PE8850	1603.75	0	0	0		1697.25	93.5	0	0	0	7120.45	0	0
OPTSTKAUROPHARMA25-JAN-2023PE640	196.15	0	0	0		196.35	0.2	21	0	0	441.2	0	0
OPTSTKNTPC25-JAN-2023PE145	0.1	0.1	0.1	0.1	0.1	0.1	0	14	5700	1	166.6	827070	570
OPTSTKDELTACORP25-JAN-2023CE145	72.3	0	0	0		68.9	3.4	0	0	0	213.3	0	0
OPTSTKBAJAJ-AUTO25-JAN-2023CE3780	39.3	9.9	9.9	8.95	8.95	25.8	13.5	14	750	3	3552.85	2842087.5	7087.5
OPTIDXBANKNIFTY12-JAN-2023PE44500	1085.95	1039.2	1582.45	984	1484.3	1484.3	398.35	375	39675	1587	42958.8	1814484643	48947142.5
OPTSTKGNFC25-JAN-2023PE640	80	64.65	64.65	62.4	62.45	62.45	17.55	10	3900	3	580.5	2742350	246350
OPTSTKRAIN23-FEB-2023CE145	38.45	0	0	0		35.45	3	0	0	0	176.5	0	0
OPTSTKLUPIN29-MAR-2023CE640	119.65	0	0	0		116.5	3.15	0	0	0	734.6	0	0
OPTSTKDIVISLAB23-FEB-2023PE3780	412.25	0	0	0		379.9	32.35	0	0	0	3435.5	0	0
