CONTRACT_D	PREVIOUS_S	OPEN_PRICE	HIGH_PRICE	LOW_PRICE	CLOSE_PRIC	SETTLEMENT	NET_CHANGE	OI_NO_CON	TRADED_QUA	TRD_NO_CON	UNDRLNG_ST	NOTIONAL_V	PREMIUM_TR
OPTSTKVOLTAS23-FEB-2023PE820	45.65	0	0	0		43.4	2.25	0	0	0	809.45	0	0
OPTSTKFEDERALBNK23-FEB-2023PE156	20.85	0	0	0		20.6	0.25	0	0	0	136.7	0	0
OPTSTKMGL29-MAR-2023CE820	85.7	0	0	0		95.85	10.15	0	0	0	867.35	0	0
OPTSTKTVSMOTOR25-JAN-2023PE820	0.2	0	0	0		0.1	0.1	0	0	0	1030.2	0	0
OPTSTKLUPIN23-FEB-2023PE820	91	0	0	0		84.65	6.35	0	0	0	742.85	0	0
OPTSTKPFC29-MAR-2023PE156	9.9	0	0	0		8.8	1.1	0	0	0	156.9	0	0
OPTSTKFSL25-JAN-2023PE117.5	15.6	0	0	0		15.45	0.15	0	0	0	102.3	0	0
OPTSTKTORNTPOWER29-MAR-2023PE530	56.55	0	0	0		56.2	0.35	0	0	0	484.6	0	0
OPTSTKICICIPRULI23-FEB-2023CE470	26.25	0	0	0		27.55	1.3	0	0	0	471.7	0	0
OPTSTKTATAMOTORS25-JAN-2023PE530	142.4	0	0	0		141.2	1.2	2	0	0	386.9	0	0
OPTSTKMFSL23-FEB-2023PE530	0.5	0	0	0		0.25	0.25	0	0	0	735.4	0	0
OPTSTKJINDALSTEL25-JAN-2023PE470	1.3	0.5	0.55	0.35	0.45	0.45	0.85	10	12500	10	593.55	5881000	6000
OPTSTKIGL29-MAR-2023CE470	16.75	0	0	0		18.05	1.3	0	0	0	421.6	0	0
OPTSTKDABUR29-MAR-2023CE470	99.1	0	0	0		111.25	12.15	0	0	0	572.75	0	0
OPTSTKRAMCOCEM25-JAN-2023PE530	0.05	0	0	0		0	0.05	0	0	0	710.05	0	0
OPTSTKSBIN25-JAN-2023PE470	0.05	0	0	0		0.05	0	0	0	0	605.1	0	0
OPTSTKLICHSGFIN25-JAN-2023CE470	1.9	2.3	3	1.4	1.85	1.85	0.05	214	754000	377	420.45	356036400	1656400
OPTSTKPEL25-JAN-2023PE760	7.95	8	12.4	6.65	8.8	8.8	0.85	364	92400	168	804.15	71174290	950290
OPTSTKJUBLFOOD29-MAR-2023CE530	32.35	0	0	0		34.05	1.7	0	0	0	503.8	0	0
OPTSTKHINDALCO25-JAN-2023PE530	70.5	0	0	0		66.65	3.85	27	0	0	465.7	0	0
OPTSTKBHARTIARTL23-FEB-2023CE760	72.05	0	0	0		68.05	4	0	0	0	807.1	0	0
OPTSTKCANFINHOME23-FEB-2023PE470	9	0	0	0		8.35	0.65	0	0	0	545.45	0	0
OPTSTKHINDALCO29-MAR-2023PE470	45.05	0	0	0		42.85	2.2	0	0	0	465.7	0	0
OPTSTKJSWSTEEL29-MAR-2023PE760	66.4	0	0	0		59.3	7.1	0	0	0	750.7	0	0
OPTSTKBHARTIARTL29-MAR-2023CE760	83.95	0	0	0		80.1	3.85	0	0	0	807.1	0	0
OPTSTKSYNGENE25-JAN-2023PE470	0.05	0	0	0		0.05	0	0	0	0	591.3	0	0
OPTSTKTORNTPOWER25-JAN-2023CE470	25.85	0	0	0		25.5	0.35	0	0	0	484.6	0	0
OPTSTKZYDUSLIFE29-MAR-2023CE470	12.15	14	18	6.1	6.1	14.85	2.7	2	18000	10	432.3	8660700	200700
OPTSTKJINDALSTEL23-FEB-2023CE470	126.9	0	0	0		133.7	6.8	0	0	0	593.55	0	0
OPTSTKHCLTECH25-JAN-2023CE760	279.55	0	0	0		286.9	7.35	0	0	0	1044.1	0	0
OPTSTKAMBUJACEM25-JAN-2023CE470	54.35	0	0	0		59.2	4.85	0	0	0	524.75	0	0
OPTSTKIRCTC25-JAN-2023CE470	167.05	0	0	0		168.9	1.85	0	0	0	637.15	0	0
OPTSTKAMBUJACEM23-FEB-2023CE530	28.45	0	0	0		31.05	2.6	0	0	0	524.75	0	0
OPTSTKAUBANK25-JAN-2023PE530	0.9	0	0	0		0.95	0.05	0	0	0	636.1	0	0
OPTSTKINTELLECT25-JAN-2023CE470	12	4.95	4.95	3.1	4.5	4.5	7.5	111	196000	196	428.85	92987550	867550
OPTSTKJSWSTEEL25-JAN-2023CE530	208.35	0	0	0		222.65	14.3	0	0	0	750.7	0	0
OPTSTKBHARTIARTL25-JAN-2023CE530	283.85	0	0	0		279.05	4.8	0	0	0	807.1	0	0
OPTSTKCONCOR25-JAN-2023PE530	0.05	0	0	0		0	0.05	0	0	0	740.95	0	0
OPTSTKCANFINHOME29-MAR-2023CE470	96.15	0	0	0		97.7	1.55	0	0	0	545.45	0	0
OPTSTKRAMCOCEM23-FEB-2023PE760	66.2	0	0	0		64.8	1.4	0	0	0	710.05	0	0
OPTSTKLAURUSLABS25-JAN-2023PE530	153.85	0	0	0		149.55	4.3	0	0	0	378.55	0	0
OPTSTKGNFC25-JAN-2023PE530	4.8	5.1	7.35	4.15	5.6	5.6	0.8	153	117000	90	572.1	62646675	636675
OPTSTKBHARATFORG25-JAN-2023PE760	3.6	0	0	0		2	1.6	0	0	0	879.7	0	0
OPTSTKMCDOWELL-N23-FEB-2023CE760	108.45	0	0	0		107	1.45	0	0	0	850.2	0	0
OPTSTKPEL23-FEB-2023CE760	95.35	0	0	0		86.55	8.8	0	0	0	804.15	0	0
OPTSTKGUJGASLTD25-JAN-2023CE530	2.5	2.4	3.7	2.2	3.65	3.65	1.15	123	78750	63	490.05	41968375	230875
OPTSTKSBIN25-JAN-2023PE490	0.05	0.15	0.15	0.15	0.15	0.15	0.1	1	1500	1	605.1	735225	225
OPTSTKAMBUJACEM23-FEB-2023PE490	16.45	0	0	0		14.45	2	2	0	0	524.75	0	0
OPTSTKADANIPORTS29-MAR-2023PE710	20.9	0	0	0		18.7	2.2	0	0	0	819.6	0	0
OPTIDXMIDCPNIFTY28-FEB-2023PE7600	545.2	0	0	0		513.85	31.35	0	0	0	7164.05	0	0
OPTSTKJUBLFOOD25-JAN-2023CE490	26.7	19	24.1	17.45	22.75	22.75	3.95	18	66250	53	503.8	33745187.5	1282687.5
OPTSTKINDIAMART25-JAN-2023PE4400	208.8	0	0	0		200.25	8.55	11	0	0	4367.65	0	0
OPTSTKMFSL23-FEB-2023PE710	35.2	0	0	0		26.55	8.65	0	0	0	735.4	0	0
OPTSTKPERSISTENT23-FEB-2023CE4400	114.35	0	0	0		111.35	3	0	0	0	3929.4	0	0
OPTSTKTATAMOTORS25-JAN-2023CE490	0.35	0.45	0.45	0.3	0.3	0.3	0.05	38	7125	5	386.9	3493601.25	2351.25
OPTSTKBHARATFORG25-JAN-2023CE710	154.15	0	0	0		172.6	18.45	0	0	0	879.7	0	0
OPTSTKAUROPHARMA23-FEB-2023CE490	5.3	5.3	5.3	5.3	5.3	11.65	6.35	18	1000	1	443.9	495300	5300
OPTSTKBERGEPAINT23-FEB-2023CE710	1.1	0	0	0		1	0.1	0	0	0	573	0	0
OPTSTKAUBANK25-JAN-2023CE710	7.25	2.05	2.05	1.2	1.8	1.8	5.45	69	37000	37	636.1	26322000	52000
OPTSTKCOFORGE25-JAN-2023PE4400	480.7	0	0	0		494.5	13.8	0	0	0	3929	0	0
OPTSTKSYNGENE23-FEB-2023CE490	107	0	0	0		107.5	0.5	0	0	0	591.3	0	0
OPTSTKTORNTPOWER29-MAR-2023PE490	32.4	0	0	0		32.05	0.35	0	0	0	484.6	0	0
OPTSTKSBICARD23-FEB-2023CE710	92.25	0	0	0		88.2	4.05	0	0	0	779.55	0	0
OPTSTKHDFCLIFE29-MAR-2023PE490	3.35	0	0	0		2.55	0.8	0	0	0	609.45	0	0
OPTSTKHDFCLIFE23-FEB-2023PE490	1.15	0	0	0		0.75	0.4	0	0	0	609.45	0	0
OPTSTKMFSL29-MAR-2023CE710	59.7	0	0	0		72.7	13	0	0	0	735.4	0	0
OPTSTKSBIN25-JAN-2023PE710	102.65	0	0	0		102.8	0.15	2	0	0	605.1	0	0
OPTSTKATUL23-FEB-2023CE7600	655.95	0	0	0		623.8	32.15	0	0	0	7939.6	0	0
OPTSTKJSWSTEEL25-JAN-2023PE710	10.35	9.9	10.2	5.8	6.05	6.05	4.3	236	542700	402	750.7	389527245	4210245
OPTSTKSBIN23-FEB-2023CE710	4.6	0	0	0		4.35	0.25	0	0	0	605.1	0	0
OPTSTKGLENMARK25-JAN-2023CE490	1.75	0	0	0		2.15	0.4	9	0	0	434.35	0	0
OPTSTKNAVINFLUOR29-MAR-2023CE4400	167.55	0	0	0		165.3	2.25	0	0	0	3943.25	0	0
OPTSTKBRITANNIA23-FEB-2023CE4400	85.15	88.1	148.65	88.1	107	107	21.85	54	13800	69	4313.15	62264230	1544230
OPTSTKICICIPRULI23-FEB-2023PE490	34.4	0	0	0		32.45	1.95	0	0	0	471.7	0	0
OPTSTKGLENMARK23-FEB-2023CE490	7.45	0	0	0		8.55	1.1	0	0	0	434.35	0	0
OPTSTKAPOLLOHOSP29-MAR-2023PE4400	289.65	0	0	0		288.95	0.7	0	0	0	4429.05	0	0
OPTSTKJINDALSTEL23-FEB-2023CE490	110.65	0	0	0		117.05	6.4	0	0	0	593.55	0	0
OPTSTKJINDALSTEL25-JAN-2023PE490	1.2	1.3	1.55	0.9	0.95	0.95	0.25	128	132500	106	593.55	65076125	151125
OPTSTKDRREDDY25-JAN-2023PE4400	175	170	170	140.25	144.05	144.05	30.95	186	2500	20	4297.45	11388206.25	388206.25
OPTSTKJSWSTEEL29-MAR-2023CE710	78.9	0	0	0		87.9	9	0	0	0	750.7	0	0
OPTSTKUPL25-JAN-2023CE490	227.55	0	0	0		232.1	4.55	0	0	0	720.3	0	0
OPTSTKBERGEPAINT25-JAN-2023PE490	3.1	0	0	0		0.2	2.9	10	0	0	573	0	0
OPTSTKDIXON29-MAR-2023CE4400	157.85	0	0	0		147.2	10.65	0	0	0	3838.6	0	0
OPTSTKATUL25-JAN-2023CE7600	508.7	0	0	0		472.85	35.85	0	0	0	7939.6	0	0
OPTSTKBHEL25-JAN-2023CE68	12	0	0	0		14.5	2.5	2	0	0	81.95	0	0
OPTIDXBANKNIFTY05-JAN-2023PE49000	6032.25	0	0	0		42608.7	36576.45	0	0	0	42608.7	0	0
OPTSTKCOROMANDEL29-MAR-2023CE940	47.05	0	0	0		49.85	2.8	0	0	0	902.65	0	0
OPTSTKIDFC23-FEB-2023PE68	1	0	0	0		0.85	0.15	0	0	0	84	0	0
OPTSTKMUTHOOTFIN23-FEB-2023PE940	10.8	0	0	0		11.5	0.7	0	0	0	1081.75	0	0
OPTSTKSAIL25-JAN-2023PE68	0.15	0	0	0		0.05	0.1	1	0	0	87.4	0	0
OPTSTKNATIONALUM29-MAR-2023CE68	16.35	0	0	0		16.95	0.6	0	0	0	81.7	0	0
OPTSTKSUNPHARMA25-JAN-2023CE940	73.05	0	0	0		83.15	10.1	0	0	0	1016.2	0	0
OPTSTKPAGEIND25-JAN-2023CE49000	62.9	0	0	0		59.95	2.95	0	0	0	42300.95	0	0
OPTSTKADANIPORTS29-MAR-2023CE940	27.05	0	0	0		29.45	2.4	0	0	0	819.6	0	0
OPTSTKNATIONALUM25-JAN-2023PE68	0.35	0.15	0.2	0.15	0.2	0.2	0.15	5	30000	4	81.7	2044875	4875
OPTSTKINDUSINDBK25-JAN-2023CE940	287.05	0	0	0		279.65	7.4	0	0	0	1215.85	0	0
OPTSTKIDFC29-MAR-2023PE68	1.95	0	0	0		1.75	0.2	0	0	0	84	0	0
OPTSTKPAGEIND29-MAR-2023CE49000	908.5	0	0	0		921.85	13.35	0	0	0	42300.95	0	0
OPTSTKIOC29-MAR-2023PE68	0.75	0	0	0		0.65	0.1	0	0	0	79.1	0	0
OPTSTKHAVELLS29-MAR-2023PE940	7.6	0	0	0		6.05	1.55	0	0	0	1167.1	0	0
OPTSTKTVSMOTOR23-FEB-2023PE940	19.8	0	0	0		18.15	1.65	0	0	0	1030.2	0	0
OPTSTKIPCALAB29-MAR-2023PE940	95.95	0	0	0		93.95	2	0	0	0	858.35	0	0
OPTSTKTECHM29-MAR-2023PE940	29.5	0	0	0		31.4	1.9	0	0	0	1011.65	0	0
OPTSTKSAIL25-JAN-2023CE68	17.65	0	0	0		19.7	2.05	0	0	0	87.4	0	0
OPTSTKTECHM23-FEB-2023PE940	18.8	0	0	0		20.4	1.6	0	0	0	1011.65	0	0
OPTSTKTATACHEM29-MAR-2023CE940	80.25	0	0	0		85.45	5.2	0	0	0	942.15	0	0
OPTSTKBHEL23-FEB-2023PE68	1.75	0	0	0		1.3	0.45	0	0	0	81.95	0	0
OPTSTKIDFCFIRSTB23-FEB-2023PE68	8.95	0	0	0		8.8	0.15	0	0	0	60.35	0	0
OPTSTKMCDOWELL-N23-FEB-2023CE940	17.35	0	0	0		16.55	0.8	0	0	0	850.2	0	0
OPTIDXBANKNIFTY23-FEB-2023PE49000	5793.55	0	0	0		6108.55	315	0	0	0	42608.7	0	0
OPTSTKCIPLA23-FEB-2023CE940	140.35	0	0	0		159.95	19.6	0	0	0	1088.35	0	0
OPTSTKCOROMANDEL23-FEB-2023PE940	67.2	0	0	0		62.55	4.65	0	0	0	902.65	0	0
OPTSTKGODREJCP23-FEB-2023CE940	29.7	0	0	0		41.35	11.65	0	0	0	916.5	0	0
OPTSTKPEL25-JAN-2023PE940	127.25	0	0	0		137.25	10	2	0	0	804.15	0	0
OPTSTKOBEROIRLTY29-MAR-2023PE940	114.3	0	0	0		114.55	0.25	0	0	0	858.95	0	0
OPTSTKRECLTD25-JAN-2023PE68	0	0	0	0		0	0	0	0	0	123.85	0	0
OPTSTKCOROMANDEL29-MAR-2023PE940	77	0	0	0		72.75	4.25	0	0	0	902.65	0	0
OPTSTKINDUSINDBK25-JAN-2023PE940	0.35	0	0	0		0.35	0	1	0	0	1215.85	0	0
OPTSTKADANIPORTS29-MAR-2023PE940	142.4	0	0	0		135.35	7.05	0	0	0	819.6	0	0
OPTSTKAXISBANK29-MAR-2023PE940	51.7	0	0	0		54.4	2.7	0	0	0	949.55	0	0
OPTSTKSBICARD25-JAN-2023CE940	0.55	0	0	0		0.4	0.15	0	0	0	779.55	0	0
OPTSTKICICIBANK25-JAN-2023CE940	5.3	5.1	5.4	2.45	2.95	2.95	2.35	1545	2048900	2927	879.15	1933123815	7157815
OPTSTKTVSMOTOR23-FEB-2023CE940	113.6	0	0	0		116.95	3.35	0	0	0	1030.2	0	0
OPTSTKCIPLA29-MAR-2023PE940	10.1	0	0	0		7.5	2.6	0	0	0	1088.35	0	0
OPTSTKBAJFINANCE23-FEB-2023CE5500	1164.3	730	730	730	730	762.35	401.95	1	125	1	6100.05	778750	91250
OPTSTKIDFC23-FEB-2023CE70	15.15	0	0	0		15.8	0.65	0	0	0	84	0	0
OPTSTKSYNGENE25-JAN-2023CE590	21	24	24	17.85	20.05	20.05	0.95	47	27000	27	591.3	16458150	528150
OPTSTKJINDALSTEL23-FEB-2023CE590	48	0	0	0		51.8	3.8	0	0	0	593.55	0	0
OPTSTKSAIL29-MAR-2023CE70	18.35	0	0	0		20.15	1.8	0	0	0	87.4	0	0
OPTSTKGNFC29-MAR-2023PE590	64.15	0	0	0		67.55	3.4	0	0	0	572.1	0	0
OPTSTKMFSL25-JAN-2023CE590	126.5	0	0	0		147.7	21.2	0	0	0	735.4	0	0
OPTSTKULTRACEMCO29-MAR-2023PE6600	199.95	0	0	0		196.85	3.1	0	0	0	7007.05	0	0
OPTSTKMCDOWELL-N25-JAN-2023CE590	263.7	0	0	0		262.4	1.3	0	0	0	850.2	0	0
OPTSTKBHEL23-FEB-2023PE70	2.3	1.15	1.3	0.95	1	1	1.3	11	178500	17	81.95	12689250	194250
OPTSTKJINDALSTEL23-FEB-2023PE590	46.9	0	0	0		42.85	4.05	0	0	0	593.55	0	0
OPTSTKBAJFINANCE29-MAR-2023CE5500	1247.95	0	0	0		869.35	378.6	0	0	0	6100.05	0	0
OPTSTKRAMCOCEM23-FEB-2023PE590	3.3	0	0	0		3.05	0.25	0	0	0	710.05	0	0
OPTSTKTORNTPOWER23-FEB-2023CE590	2.6	0	0	0		2.5	0.1	0	0	0	484.6	0	0
OPTSTKCANFINHOME23-FEB-2023CE590	21.7	0	0	0		22.1	0.4	0	0	0	545.45	0	0
OPTSTKULTRACEMCO25-JAN-2023PE6600	33.3	33	42.35	28.25	30.35	30.35	2.95	220	32900	329	7007.05	218267995	1127995
OPTSTKSYNGENE29-MAR-2023PE590	33.8	0	0	0		33.25	0.55	0	0	0	591.3	0	0
OPTIDXMIDCPNIFTY31-JAN-2023PE5500	0.05	0	0	0		0.05	0	0	0	0	7164.05	0	0
OPTSTKGNFC23-FEB-2023PE590	51.65	0	0	0		55.2	3.55	0	0	0	572.1	0	0
OPTSTKBEL25-JAN-2023PE70	0	0	0	0		0	0	23	0	0	99.95	0	0
OPTIDXNIFTY23-FEB-2023CE19350	159.8	0	0	0		143.7	16.1	0	0	0	17992.15	0	0
OPTIDXNIFTY25-JAN-2023CE19350	34.4	7.1	9.05	5.1	5.9	5.9	28.5	134	21250	425	17992.15	411334740	147240
OPTSTKNATIONALUM29-MAR-2023CE70	14.95	0	0	0		15.5	0.55	0	0	0	81.7	0	0
OPTIDXNIFTY19-JAN-2023PE19350	1269.25	0	0	0		1318.8	49.55	0	0	0	17992.15	0	0
OPTSTKMOTHERSON29-MAR-2023PE70	4	0	0	0		3.75	0.25	0	0	0	75.5	0	0
OPTSTKAUBANK23-FEB-2023PE590	18.3	0	0	0		19.4	1.1	0	0	0	636.1	0	0
OPTSTKGNFC29-MAR-2023CE590	63.85	0	0	0		58.75	5.1	0	0	0	572.1	0	0
OPTIDXFINNIFTY07-FEB-2023PE19350	694.2	0	0	0		817.65	123.45	0	0	0	18782.2	0	0
OPTSTKULTRACEMCO25-JAN-2023CE5500	1526.5	0	0	0		1527.2	0.7	0	0	0	7007.05	0	0
OPTSTKULTRACEMCO29-MAR-2023CE6600	708.2	0	0	0		705.6	2.6	0	0	0	7007.05	0	0
OPTSTKTATASTEEL25-JAN-2023CE70	46.05	0	0	0		46.85	0.8	0	0	0	116.55	0	0
OPTSTKNATIONALUM29-MAR-2023PE70	2.95	0	0	0		2.75	0.2	3	0	0	81.7	0	0
OPTSTKIDFCFIRSTB25-JAN-2023PE70	9.9	9.8	9.8	9.8	9.8	9.75	0.15	5	15000	1	60.35	1197000	147000
OPTSTKSBIN25-JAN-2023CE590	24.25	25.05	27.4	21.95	24.15	24.15	0.1	247	360000	240	605.1	221254050	8854050
OPTSTKRAMCOCEM29-MAR-2023CE590	135.3	0	0	0		136.45	1.15	0	0	0	710.05	0	0
OPTSTKGUJGASLTD25-JAN-2023CE590	0.45	0	0	0		0.75	0.3	0	0	0	490.05	0	0
OPTIDXNIFTY09-FEB-2023CE19350	96.1	0	0	0		83.15	12.95	0	0	0	17992.15	0	0
OPTSTKTORNTPOWER25-JAN-2023PE590	103.55	0	0	0		103.45	0.1	0	0	0	484.6	0	0
OPTIDXNIFTY25-JAN-2023PE19350	1267.1	1231.2	1231.2	1231.2	1231.2	1313.8	46.7	36	50	1	17992.15	1029060	61560
OPTSTKCOLPAL23-FEB-2023PE1400	12.2	0	0	0		10	2.2	0	0	0	1524.95	0	0
OPTSTKM&M25-JAN-2023PE1400	162.15	146.55	146.55	146.55	146.55	147.05	15.1	20	700	1	1252.65	1082585	102585
OPTSTKICICIPRULI25-JAN-2023CE525	2.05	0	0	0		2.15	0.1	0	0	0	471.7	0	0
OPTSTKMARICO25-JAN-2023PE525	24	16.5	16.5	10.6	15.15	15.15	8.85	17	80400	67	515.5	43267560	1057560
OPTSTKTORNTPOWER25-JAN-2023PE525	43.1	0	0	0		42.7	0.4	0	0	0	484.6	0	0
OPTSTKPNB29-MAR-2023PE49	2.1	0	0	0		1.95	0.15	0	0	0	56.75	0	0
OPTSTKVEDL23-FEB-2023PE282.5	11.9	0	0	0		10.85	1.05	0	0	0	311.35	0	0
OPTSTKHAVELLS29-MAR-2023CE930	239.85	0	0	0		256.65	16.8	0	0	0	1167.1	0	0
OPTSTKSBICARD25-JAN-2023CE930	0.75	0	0	0		0.55	0.2	0	0	0	779.55	0	0
OPTSTKITC23-FEB-2023CE282.5	47.95	0	0	0		54.05	6.1	0	0	0	333.45	0	0
OPTSTKBAJAJFINSV25-JAN-2023CE1400	163.75	121.9	123.35	81.5	89.4	89.4	74.35	88	123000	246	1468.85	183709775	11509775
OPTSTKTVSMOTOR25-JAN-2023CE930	104.45	0	0	0		108.35	3.9	0	0	0	1030.2	0	0
OPTSTKBATAINDIA23-FEB-2023CE1400	258.4	0	0	0		254.2	4.2	0	0	0	1635.1	0	0
OPTSTKSUNPHARMA25-JAN-2023CE930	81.6	0	0	0		92.1	10.5	0	0	0	1016.2	0	0
OPTSTKINFY25-JAN-2023CE1400	106.65	109	109.9	88.95	93.7	93.7	12.95	225	100400	251	1475.2	150176460	9616460
OPTSTKBALKRISIND25-JAN-2023PE1400	0	0	0	0		0	0	0	0	0	2177.15	0	0
OPTSTKCOLPAL29-MAR-2023CE1400	155.3	0	0	0		164.95	9.65	0	0	0	1524.95	0	0
OPTSTKLT25-JAN-2023CE1400	675.95	0	0	0		692.4	16.45	0	0	0	2087.25	0	0
OPTSTKSHRIRAMFIN29-MAR-2023CE1400	101	0	0	0		95.9	5.1	0	0	0	1319.9	0	0
OPTSTKINFY29-MAR-2023CE1400	157.45	0	0	0		142.7	14.75	0	0	0	1475.2	0	0
OPTSTKSUNPHARMA23-FEB-2023PE930	11.9	0	0	0		9.5	2.4	0	0	0	1016.2	0	0
OPTSTKICICIPRULI29-MAR-2023PE525	63	0	0	0		60.85	2.15	0	0	0	471.7	0	0
OPTSTKMCX23-FEB-2023CE1400	143.45	0	0	0		131.15	12.3	0	0	0	1461.95	0	0
OPTSTKINFY23-FEB-2023PE1400	18.05	17.75	22.55	16.25	21.05	21.05	3	321	95600	239	1475.2	135782380	1942380
OPTSTKTORNTPOWER25-JAN-2023CE525	4.55	0	0	0		4.25	0.3	0	0	0	484.6	0	0
OPTSTKIOC25-JAN-2023PE49	0	0	0	0		0	0	0	0	0	79.1	0	0
OPTSTKAMBUJACEM23-FEB-2023PE525	31.95	0	0	0		28.9	3.05	0	0	0	524.75	0	0
OPTSTKINDIGO25-JAN-2023PE1400	0.05	0	0	0		0	0.05	0	0	0	2037.55	0	0
OPTSTKTATAMOTORS25-JAN-2023PE525	137.45	0	0	0		136.25	1.2	0	0	0	386.9	0	0
OPTSTKPOWERGRID25-JAN-2023PE282.5	70.4	0	0	0		72.7	2.3	0	0	0	208.8	0	0
OPTSTKWHIRLPOOL29-MAR-2023PE1400	35.9	0	0	0		33.8	2.1	0	0	0	1512.15	0	0
OPTSTKPFC29-MAR-2023CE138	21.8	0	0	0		23.7	1.9	0	0	0	156.9	0	0
OPTSTKICICIGI25-JAN-2023PE1400	148.95	0	0	0		123.85	25.1	0	0	0	1277	0	0
OPTSTKBIOCON29-MAR-2023CE282.5	12.05	0	0	0		11.65	0.4	0	0	0	260.2	0	0
OPTSTKSBILIFE29-MAR-2023CE1400	31.65	0	0	0		33.6	1.95	0	0	0	1267.65	0	0
OPTSTKFEDERALBNK25-JAN-2023CE138	4.5	4.5	4.75	3.9	4.65	4.65	0.15	258	1255000	251	136.7	178601000	5411000
OPTSTKGLENMARK25-JAN-2023CE525	0.3	0	0	0		0.4	0.1	0	0	0	434.35	0	0
OPTSTKTECHM25-JAN-2023CE1400	0	0	0	0		0	0	30	0	0	1011.65	0	0
OPTSTKADANIPORTS23-FEB-2023PE930	127	0	0	0		119.35	7.65	0	0	0	819.6	0	0
OPTSTKTCS25-JAN-2023CE2700	625.05	0	0	0		621	4.05	0	0	0	3311.1	0	0
OPTSTKRELIANCE23-FEB-2023CE2700	30.2	30	31.35	26.5	28.35	28.35	1.85	487	64500	258	2514.05	176029125	1879125
OPTSTKASHOKLEY25-JAN-2023PE175	28.8	0	0	0		26.3	2.5	0	0	0	148.45	0	0
OPTSTKHDFC29-MAR-2023CE2700	149.6	0	0	0		146	3.6	0	0	0	2621.6	0	0
OPTSTKAPOLLOTYRE25-JAN-2023PE175	0	0	0	0		0	0	0	0	0	338.25	0	0
OPTSTKASHOKLEY23-FEB-2023CE175	1.75	0	0	0		2.1	0.35	0	0	0	148.45	0	0
OPTSTKEICHERMOT29-MAR-2023CE2700	592.25	0	0	0		628.8	36.55	0	0	0	3257.7	0	0
OPTSTKJKCEMENT23-FEB-2023PE2700	76.7	0	0	0		83.05	6.35	0	0	0	2884.3	0	0
OPTSTKASHOKLEY25-JAN-2023CE175	0.15	0.15	0.15	0.05	0.1	0.1	0.05	63	110000	22	148.45	19262000	12000
OPTSTKLALPATHLAB25-JAN-2023PE2700	447.15	0	0	0		429.95	17.2	0	0	0	2267.15	0	0
OPTIDXMIDCPNIFTY28-FEB-2023CE8000	62.2	0	0	0		67.4	5.2	0	0	0	7164.05	0	0
OPTSTKPIDILITIND25-JAN-2023PE2700	193.8	161.2	162.1	149.3	151.15	187.15	6.65	46	1750	7	2518.1	4996487.5	271487.5
OPTSTKPETRONET25-JAN-2023CE175	42.25	0	0	0		46.15	3.9	0	0	0	220.5	0	0
OPTSTKIEX23-FEB-2023CE175	1.25	0	0	0		1.2	0.05	0	0	0	140.45	0	0
OPTSTKJKCEMENT29-MAR-2023PE2700	115	0	0	0		122.25	7.25	0	0	0	2884.3	0	0
OPTSTKJKCEMENT23-FEB-2023CE2700	315.3	0	0	0		292	23.3	0	0	0	2884.3	0	0
OPTSTKSIEMENS29-MAR-2023CE2700	261.45	0	0	0		316.8	55.35	0	0	0	2895.05	0	0
OPTSTKADANIENT25-JAN-2023CE2700	1137.55	0	0	0		1139.75	2.2	9	0	0	3829.8	0	0
OPTSTKCOFORGE25-JAN-2023CE2700	1259.45	0	0	0		1238.9	20.55	0	0	0	3929	0	0
OPTSTKOFSS29-MAR-2023PE2700	45.95	0	0	0		46.55	0.6	0	0	0	3006.7	0	0
OPTSTKRAIN29-MAR-2023CE175	20.35	0	0	0		20.7	0.35	0	0	0	177.4	0	0
OPTSTKHINDUNILVR25-JAN-2023PE2700	171.55	130.4	133	114	116.15	116.15	55.4	226	5400	18	2583.6	15256755	676755
OPTSTKHAL29-MAR-2023PE2700	301.3	0	0	0		282.7	18.6	0	0	0	2511.7	0	0
OPTIDXMIDCPNIFTY28-MAR-2023PE8000	872.7	0	0	0		838.5	34.2	0	0	0	7164.05	0	0
OPTSTKABB25-JAN-2023PE2700	63.15	50.5	51.45	25.55	27.25	27.25	35.9	296	113500	454	2806	310869100	4419100
OPTSTKBANDHANBNK25-JAN-2023PE175	0.05	0	0	0		0.05	0	0	0	0	240.5	0	0
OPTSTKPETRONET23-FEB-2023PE175	0.15	0	0	0		0.1	0.05	0	0	0	220.5	0	0
OPTSTKTITAN23-FEB-2023PE2700	174.15	0	0	0		193.95	19.8	2	0	0	2562.1	0	0
OPTSTKTATAPOWER29-MAR-2023PE175	4.35	0	0	0		4.35	0	0	0	0	207.6	0	0
OPTSTKPOLYCAB25-JAN-2023CE2700	39.55	40.95	63.05	40.45	59.05	59.05	19.5	322	750000	2500	2648.45	2065270005	40270005
OPTSTKBANKBARODA25-JAN-2023PE175	3	2.75	3.55	2.25	2.55	2.55	0.45	604	4691700	802	184.05	835272652.5	14225152.5
OPTSTKNTPC25-JAN-2023PE175	9.85	7.9	7.9	5.9	6.05	6.05	3.8	130	860700	151	169.9	156353850	5731350
OPTSTKPOLYCAB23-FEB-2023CE2700	114.45	0	0	0		137.25	22.8	0	0	0	2648.45	0	0
